 time            v(A0)           v(A1)           v(A2)           v(A3)           v(A4)           v(B0)           v(B1)           v(B2)           v(B3)           v(B4)           v(Cin)          v(S0)           v(S1)           v(S2)           v(S3)           v(S4)           v(Cout)        
 2.00030000e-07  5.40000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.40000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999926e+00  1.79994558e+00  1.80006478e+00  1.79999996e+00  1.79999993e+00  2.04819980e-08 
 2.00070000e-07  1.26000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.26000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000005e+00  1.80004126e+00  1.79995321e+00  1.79999970e+00  1.80000002e+00 -9.16914960e-09 
 2.00100000e-07  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000465e+00  1.79996914e+00  1.80003396e+00  1.79999998e+00  1.79999996e+00  2.72951040e-08 
 2.00103847e-07  1.80000000e+00  1.73074639e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.73074639e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000286e+00  1.79998573e+00  1.80000190e+00  1.79999871e+00  1.79999993e+00 -1.82225329e-08 
 2.00111542e-07  1.80000000e+00  1.59223917e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.59223917e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999873e+00  1.80000843e+00  1.79999826e+00  1.80000193e+00  1.80000007e+00  3.42796371e-08 
 2.00126932e-07  1.80000000e+00  1.31522474e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.31522474e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999038e+00  1.80000240e+00  1.80001818e+00  1.80000316e+00  1.79999996e+00  4.92222033e-08 
 2.00151981e-07  1.80000000e+00  8.64348022e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  8.64348022e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000501e+00  1.80000392e+00  1.79999727e+00  1.80000127e+00  1.79999996e+00 -5.71056320e-08 
 2.00176918e-07  1.80000000e+00  4.15471591e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.15471591e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000527e+00  1.80001549e+00  1.80001800e+00  1.80000049e+00  1.80000003e+00  4.79777617e-08 
 2.00200000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999176e+00  1.79995477e+00  1.79997349e+00  1.79999800e+00  1.79999993e+00 -3.20659820e-08 
 2.00204988e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999359e+00  1.79992690e+00  1.79992237e+00  1.79999291e+00  1.79999992e+00 -6.57748683e-08 
 2.00214963e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999515e+00  1.79986730e+00  1.79981015e+00  1.79997828e+00  1.79999995e+00 -8.73144724e-08 
 2.00234913e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000564e+00  1.79996547e+00  1.80010000e+00  1.79994943e+00  1.79999981e+00 -2.41503175e-07 
 2.00256102e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000469e+00  1.80033360e+00  1.80018517e+00  1.80011913e+00  1.80000043e+00  3.45812006e-07 
 2.00278416e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999386e+00  1.80044927e+00  1.80005751e+00  1.79995450e+00  1.80000078e+00  1.42225792e-06 
 2.00306430e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000338e+00  1.79763711e+00  1.80005151e+00  1.79999550e+00  1.79999772e+00 -2.20579645e-06 
 2.00331872e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999835e+00  1.79107838e+00  1.79915123e+00  1.80001751e+00  1.80000232e+00  5.99857969e-07 
 2.00358530e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999887e+00  1.80770651e+00  1.80118176e+00  1.79996313e+00  1.79999866e+00  6.99318947e-07 
 2.00386606e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000354e+00  1.80352671e+00  1.80561580e+00  1.80003545e+00  1.80000057e+00 -7.17205958e-07 
 2.00415532e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999255e+00  1.79866422e+00  1.79909679e+00  1.79996443e+00  1.79999970e+00  5.31304010e-07 
 2.00452662e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000973e+00  1.80097761e+00  1.79544068e+00  1.80003487e+00  1.80000022e+00 -2.33920577e-07 
 2.00489540e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999174e+00  1.79924076e+00  1.80112474e+00  1.79997609e+00  1.79999970e+00  6.17471376e-08 
 2.00542522e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000659e+00  1.80065582e+00  1.79920151e+00  1.80001896e+00  1.80000027e+00 -4.25142197e-08 
 2.00597237e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999421e+00  1.79941708e+00  1.80061954e+00  1.79998321e+00  1.79999971e+00  6.54928818e-08 
 2.00706667e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000542e+00  1.80055260e+00  1.79944477e+00  1.80001572e+00  1.80000026e+00 -5.27644885e-08 
 2.00925527e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999474e+00  1.79946236e+00  1.80052679e+00  1.79998470e+00  1.79999972e+00  6.79789888e-08 
 2.01275816e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000511e+00  1.80053011e+00  1.79949106e+00  1.80001500e+00  1.80000025e+00 -5.45866917e-08 
 2.01976395e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999492e+00  1.79947490e+00  1.80050126e+00  1.79998510e+00  1.79999972e+00  6.90901255e-08 
 2.03377553e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000502e+00  1.80052396e+00  1.79950351e+00  1.80001481e+00  1.80000025e+00 -5.51576647e-08 
 2.06179869e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999497e+00  1.79947794e+00  1.80049510e+00  1.79998520e+00  1.79999972e+00  6.93787501e-08 
 2.11784501e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000500e+00  1.80052245e+00  1.79950656e+00  1.80001476e+00  1.80000025e+00 -5.53026957e-08 
 2.22993765e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999498e+00  1.79947869e+00  1.80049357e+00  1.79998522e+00  1.79999972e+00  6.94514460e-08 
 2.42993765e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000500e+00  1.80052206e+00  1.79950735e+00  1.80001475e+00  1.80000025e+00 -5.53405533e-08 
 2.62993765e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999498e+00  1.79947897e+00  1.80049300e+00  1.79998523e+00  1.79999972e+00  6.94786602e-08 
 2.82993765e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000499e+00  1.80052177e+00  1.79950792e+00  1.80001474e+00  1.80000025e+00 -5.53677816e-08 
 3.00100000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999499e+00  1.79947927e+00  1.80049238e+00  1.79998524e+00  1.79999972e+00  6.95082081e-08 
 3.00110000e-07  1.62000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.62000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999846e+00  1.79994472e+00  1.80010184e+00  1.79999772e+00  1.79999995e+00 -9.39605164e-09 
 3.00130000e-07  1.26000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.26000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000221e+00  1.80000970e+00  1.79993767e+00  1.80000155e+00  1.80000003e+00  3.06964788e-08 
 3.00170000e-07  5.40000000e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.40000000e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999797e+00  1.79999962e+00  1.80004580e+00  1.79999911e+00  1.79999993e+00 -1.02334686e-08 
 3.00200000e-07  3.41282558e-13  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.41282558e-13  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000113e+00  1.80000934e+00  1.79996820e+00  1.80000062e+00  1.80000004e+00  1.46426036e-08 
 3.00205450e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999793e+00  1.79995120e+00  1.79998518e+00  1.79999745e+00  1.79999995e+00 -2.87787731e-08 
 3.00216350e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999015e+00  1.79979853e+00  1.79999185e+00  1.79999373e+00  1.79999996e+00 -5.39654370e-08 
 3.00238151e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000966e+00  1.79996254e+00  1.79993570e+00  1.79998228e+00  1.80000008e+00  9.86726573e-08 
 3.00260573e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80001219e+00  1.80043888e+00  1.80010307e+00  1.79999855e+00  1.79999964e+00 -3.24732280e-07 
 3.00283576e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79998072e+00  1.79988821e+00  1.80002526e+00  1.80007583e+00  1.80000071e+00  5.58320649e-07 
 3.00316445e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80001213e+00  1.80011790e+00  1.79993088e+00  1.79993299e+00  1.79999952e+00  1.33175179e-07 
 3.00347386e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79998987e+00  1.79938817e+00  1.80003545e+00  1.80004077e+00  1.79999960e+00 -1.04241682e-06 
 3.00377208e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000811e+00  1.80098980e+00  1.79999298e+00  1.79995106e+00  1.80000083e+00  8.02971310e-07 
 3.00405145e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999629e+00  1.80567019e+00  1.80000147e+00  1.79991798e+00  1.79999940e+00  3.63759886e-08 
 3.00436622e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999874e+00  1.79864163e+00  1.79998470e+00  1.80018275e+00  1.80000015e+00 -3.68638152e-07 
 3.00476707e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000451e+00  1.79546941e+00  1.80001627e+00  1.80018791e+00  1.80000007e+00  4.61746466e-07 
 3.00513241e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999577e+00  1.80174485e+00  1.79998719e+00  1.79385024e+00  1.79999971e+00 -4.02745156e-07 
 3.00556042e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000356e+00  1.79893479e+00  1.80001254e+00  1.80487255e+00  1.80000037e+00  3.44316649e-07 
 3.00598220e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999621e+00  1.80072637e+00  1.79998667e+00  1.80209575e+00  1.79999952e+00 -2.94692391e-07 
 3.00643251e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000314e+00  1.79944671e+00  1.80001211e+00  1.79791209e+00  1.80000051e+00  2.78989387e-07 
 3.00690252e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999776e+00  1.80043269e+00  1.79999091e+00  1.80140155e+00  1.79999945e+00 -1.87977333e-07 
 3.00784252e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000184e+00  1.79961408e+00  1.80000784e+00  1.79882167e+00  1.80000050e+00  1.42890253e-07 
 3.00972253e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999828e+00  1.80036466e+00  1.79999273e+00  1.80106619e+00  1.79999948e+00 -9.67596384e-08 
 3.01348255e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000163e+00  1.79964590e+00  1.80000698e+00  1.79898286e+00  1.80000048e+00  9.49008163e-08 
 3.02095529e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999838e+00  1.80034936e+00  1.79999312e+00  1.80099521e+00  1.79999949e+00 -7.27577975e-08 
 3.03590079e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000158e+00  1.79965344e+00  1.80000679e+00  1.79901848e+00  1.80000047e+00  8.28902596e-08 
 3.06579178e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999841e+00  1.80034562e+00  1.79999322e+00  1.80097796e+00  1.79999950e+00 -6.67730982e-08 
 3.12557376e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000156e+00  1.79965530e+00  1.80000674e+00  1.79902707e+00  1.80000047e+00  7.99026004e-08 
 3.24513772e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999841e+00  1.80034469e+00  1.79999324e+00  1.80097368e+00  1.79999950e+00 -6.52807862e-08 
 3.44513772e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000156e+00  1.79965579e+00  1.80000673e+00  1.79902934e+00  1.80000047e+00  7.91081474e-08 
 3.64513772e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999841e+00  1.80034432e+00  1.79999325e+00  1.80097197e+00  1.79999950e+00 -6.46864928e-08 
 3.84513772e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000156e+00  1.79965616e+00  1.80000672e+00  1.79903104e+00  1.80000047e+00  7.85139934e-08 
 4.00000000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999842e+00  1.80034390e+00  1.79999326e+00  1.80097003e+00  1.79999950e+00 -6.40059309e-08 
 4.00010000e-07  1.80000000e-01  1.80000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e-01  1.80000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000005e+00  1.80006957e+00  1.79999946e+00  1.80027417e+00  1.79999988e+00 -1.06304249e-07 
 4.00030000e-07  5.40000000e-01  5.40000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.40000000e-01  5.40000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999858e+00  1.79995143e+00  1.79999747e+00  1.79988575e+00  1.80000007e+00  2.32777344e-08 
 4.00070000e-07  1.26000000e+00  1.26000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.26000000e+00  1.26000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000069e+00  1.80003583e+00  1.80000192e+00  1.80007105e+00  1.79999993e+00  3.09347785e-08 
 4.00100000e-07  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000430e+00  1.79997681e+00  1.79999687e+00  1.79995646e+00  1.80000000e+00 -3.32773498e-08 
 4.00103847e-07  1.80000000e+00  1.80000000e+00  1.73074502e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.73074502e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000278e+00  1.79999103e+00  1.79999584e+00  1.79997016e+00  1.79999992e+00 -6.69798003e-08 
 4.00111542e-07  1.80000000e+00  1.80000000e+00  1.59223505e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.59223505e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999871e+00  1.80000646e+00  1.80000934e+00  1.80000630e+00  1.80000019e+00  9.88428577e-08 
 4.00126932e-07  1.80000000e+00  1.80000000e+00  1.31521511e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.31521511e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999001e+00  1.79999457e+00  1.80001461e+00  1.80002719e+00  1.80000000e+00  1.86264976e-07 
 4.00151981e-07  1.80000000e+00  1.80000000e+00  8.64340162e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  8.64340162e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000598e+00  1.80000974e+00  1.80000722e+00  1.79999498e+00  1.79999978e+00 -2.37572707e-07 
 4.00176919e-07  1.80000000e+00  1.80000000e+00  4.15458788e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.15458788e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000518e+00  1.80001878e+00  1.79999886e+00  1.80001766e+00  1.80000024e+00  1.35036674e-07 
 4.00200000e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79998941e+00  1.79994825e+00  1.79985467e+00  1.79992519e+00  1.79999963e+00 -1.94632706e-07 
 4.00204988e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999302e+00  1.79992445e+00  1.79985859e+00  1.79989364e+00  1.79999965e+00 -3.66360566e-07 
 4.00214963e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79999824e+00  1.79987690e+00  1.79993642e+00  1.79993826e+00  1.79999859e+00 -1.47594574e-06 
 4.00234913e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000302e+00  1.79995329e+00  1.80025111e+00  1.80011713e+00  1.80000233e+00  1.26339890e-06 
