 time            v(A0)           v(A1)           v(A2)           v(A3)           v(B0)           v(B1)           v(B2)           v(B3)           v(Cin)          v(S0)           v(S1)           v(S2)           v(S3)           v(C4)          
 4.76037585e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.06976140e+00  1.82692554e+00  1.81295263e+00  1.71428951e-03  1.37764898e-06 
 4.76041789e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.64454596e+00  1.81693132e+00  1.77019394e+00  3.42038085e-03  1.49996488e-06 
 4.76046329e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.78869259e+00  1.17102449e+00  1.73906975e+00 -5.87935168e-02 -9.35043494e-06 
 4.76050538e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79888247e+00  2.81206089e-01  1.77013073e+00  1.78353347e-01  9.88353836e-06 
 4.76053600e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79940302e+00  3.62472373e-02  1.78410201e+00  7.94340739e-01 -3.80890854e-06 
 4.76057131e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79995373e+00  7.00094304e-03  1.79404243e+00  1.45005728e+00 -2.05932496e-06 
 4.76061222e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79976599e+00  1.22128669e-04  1.79683162e+00  1.74572075e+00 -3.19917239e-06 
 4.76065477e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80008497e+00  3.17934607e-04  1.79845941e+00  1.81668876e+00  4.89179702e-06 
 4.76070209e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79984607e+00 -1.04385011e-04  1.79847164e+00  1.73634094e+00 -4.75194089e-06 
 4.76075516e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80011088e+00  8.45528796e-05  1.79922684e+00  7.20802466e-01  2.72241159e-06 
 4.76079992e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79987649e+00 -2.90562410e-05  1.79896545e+00  4.28520737e-02  4.83634402e-07 
 4.76084458e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80010815e+00  2.54524825e-05  1.79950180e+00  5.14835419e-03 -1.80173915e-06 
 4.76088443e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79989308e+00 -6.46220937e-06  1.79918901e+00 -2.79977087e-03  2.00226731e-06 
 4.76092672e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80009796e+00  1.06652514e-05  1.79963395e+00  2.37394525e-03 -1.18674840e-06 
 4.76101131e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990334e+00 -4.24358278e-06  1.79937915e+00 -2.13112583e-03  1.05890210e-06 
 4.76118048e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80009484e+00  7.15225942e-06  1.79985232e+00  2.03551079e-03 -9.37322344e-07 
 4.76145363e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990608e+00 -5.39575294e-06  1.79961007e+00 -1.98119199e-03  9.57833996e-07 
 4.76199992e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80009346e+00  6.02842620e-06  1.80003627e+00  1.95578224e-03 -9.13164456e-07 
 4.76301257e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990680e+00 -5.72268554e-06  1.79975649e+00 -1.94490927e-03  9.47851442e-07 
 4.76503789e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80009308e+00  5.81786705e-06  1.80012721e+00  1.93573401e-03 -9.09243941e-07 
 4.76908851e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990699e+00 -5.74971621e-06  1.79981287e+00 -1.93501924e-03  9.46172480e-07 
 4.77010000e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80009277e+00  5.76836565e-06  1.80014821e+00  1.91935733e-03 -9.07031674e-07 
 4.77011000e-06  1.62000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999242e+00  8.52306469e-07  1.80001540e+00  5.40099164e-04 -1.12325836e-07 
 4.77013000e-06  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79998768e+00  2.17651699e-06  1.79995818e+00 -6.25995829e-05  3.81934456e-07 
 4.77017000e-06  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80012292e+00  5.47414381e-07  1.79999106e+00  9.09793281e-05 -1.78163791e-07 
 4.77020000e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80020797e+00  4.99365565e-07  1.79997338e+00 -7.55527563e-05 -5.34010756e-08 
 4.77020678e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80018775e+00  1.35473780e-06  1.79998209e+00  7.97970163e-06  2.39882343e-07 
 4.77022035e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79994412e+00 -3.91334270e-06  1.79998059e+00  1.32783545e-05 -1.13284743e-06 
 4.77024748e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79678847e+00 -3.51399392e-05  1.79997458e+00 -7.02945983e-06 -2.47556045e-06 
 4.77027694e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79601640e+00 -8.16672880e-06  1.79998582e+00  7.79860619e-06  4.35174088e-06 
 4.77032147e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80696291e+00  2.26328131e-05  1.79998578e+00 -5.89051267e-06 -1.88800377e-06 
 4.77038067e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.84610876e+00  5.41714861e-06  1.79997646e+00  5.14600626e-06  1.11228223e-06 
 4.77044001e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12337658e+00  1.32142001e-05  1.79997677e+00 -4.60257872e-06 -6.30428031e-07 
 4.77050161e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.33956584e-01 -1.03121409e-05  1.79999093e+00  4.45502926e-06  2.08174954e-07 
 4.77054262e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.90322882e-03 -5.05866296e-06  1.79999122e+00 -3.83811363e-06  4.63134532e-07 
 4.77058882e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.00009273e-03 -3.73299734e-06  1.79998040e+00  3.48440383e-06 -1.55803643e-06 
 4.77064643e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.91558316e-03  3.21992445e-07  1.79998314e+00 -3.15814305e-06  1.97637734e-06 
 4.77071475e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.38512374e-04 -1.47817759e-06  1.79998051e+00  3.15563715e-06 -2.13276057e-06 
 4.77085140e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.98607776e-04  1.27303657e-06  1.79998344e+00 -2.93958867e-06  2.26856073e-06 
 4.77112469e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.68857150e-04 -1.13565449e-06  1.79998258e+00  3.00757346e-06 -2.24409939e-06 
 4.77167127e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.10842456e-04  1.15968867e-06  1.79998496e+00 -2.90152935e-06  2.28956644e-06 
 4.77276442e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.83851641e-04 -1.10729459e-06  1.79998475e+00  2.98617992e-06 -2.25572105e-06 
 4.77495074e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.70443384e-04  1.14094438e-06  1.79998853e+00 -2.88984676e-06  2.29484864e-06 
 4.77932336e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.64142306e-04 -1.10073748e-06  1.79998978e+00  2.98053347e-06 -2.25823199e-06 
 4.78000000e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.23411285e-04  1.12080513e-06  1.79999170e+00 -2.87561366e-06  2.30052218e-06 
 4.78001000e-06  1.80000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.93214650e-04  1.35253111e-06  1.79999152e+00  5.58785562e-07  4.98607016e-07 
 4.78003000e-06  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.88190687e-06 -1.37730894e-06  1.79999031e+00  1.74631406e-07 -8.90544390e-07 
 4.78007000e-06  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.61110263e-04 -1.08716607e-06  1.79999085e+00 -7.61680431e-08  6.48549585e-07 
 4.78010000e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.59014470e-05  2.60272068e-06  1.79999172e+00  3.79874024e-07  5.88418076e-08 
 4.78010428e-06  1.80000000e+00  1.72299438e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.19527983e-04 -4.10993860e-06  1.79998858e+00 -1.39800194e-07 -1.94643949e-06 
 4.78011283e-06  1.80000000e+00  1.56898314e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.13151745e-03  3.59898367e-06  1.79999228e+00  8.96993307e-07  1.99923820e-06 
 4.78012995e-06  1.80000000e+00  1.26096067e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.80086460e-03  2.66489741e-05  1.79999976e+00  1.12403652e-06  3.78017820e-06 
 4.78015722e-06  1.80000000e+00  7.69983699e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.66205218e-03  9.17260413e-06  1.79998979e+00 -1.55788376e-06 -3.91761308e-06 
 4.78018660e-06  1.80000000e+00  2.41137940e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.48065024e-04  2.08398093e-06  1.79999672e+00  8.52099957e-07  4.07718448e-06 
 4.78020000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.27346547e-03 -6.09496745e-06  1.79997966e+00 -1.99015602e-06 -9.85311068e-06 
 4.78020524e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.07601509e-03 -3.73817436e-06  1.79996017e+00 -3.77859091e-06 -1.88046963e-05 
 4.78021573e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.47061231e-03 -1.26582934e-05  1.79990848e+00 -7.49402194e-06 -4.26199964e-05 
 4.78023671e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.07820279e-02 -3.92771592e-05  1.79991658e+00  2.42188890e-06  1.79557362e-06 
 4.78026797e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.69545176e-02 -2.16805127e-04  1.80004907e+00  8.12882237e-06  4.77991054e-05 
 4.78030078e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.95538756e-03  4.74987134e-04  1.80010199e+00 -2.60194128e-06 -8.03480009e-06 
 4.78033518e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.17398657e-01  9.58970168e-04  1.80014946e+00  5.25594747e-07 -4.18466887e-06 
 4.78037122e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.14810185e+00  3.27783321e-04  1.79967076e+00 -2.64320098e-06 -4.92845083e-06 
 4.78040914e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.64358737e+00  1.55952304e-04  1.79781014e+00  2.23880991e-08 -4.44347883e-06 
 4.78045153e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.78387033e+00 -9.99283203e-03  1.80768013e+00 -7.22344123e-07 -3.70506391e-06 
 4.78049894e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79959541e+00 -5.18392036e-03  1.85394027e+00  1.54273953e-06  7.20643050e-06 
 4.78055205e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79978043e+00  4.35579682e-01  1.24002818e+00 -2.26132371e-06 -7.83028090e-06 
 4.78060596e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79996245e+00  1.24575835e+00  2.04627686e-01  4.29514556e-06  1.10366425e-05 
 4.78064045e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79982248e+00  1.61171317e+00  6.92841598e-03 -3.73515860e-06 -1.21472910e-05 
 4.78067969e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006325e+00  1.76983020e+00  7.17142102e-03  2.28750164e-06  1.12576493e-05 
 4.78072804e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79989897e+00  1.79845838e+00 -3.16403275e-03 -1.79798575e-06 -9.21003485e-06 
 4.78077942e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80008176e+00  1.79959716e+00  2.33033352e-03  1.73378049e-06  8.05324276e-06 
 4.78088219e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992595e+00  1.79953075e+00 -2.04868692e-03 -1.46676572e-06 -7.41409168e-06 
 4.78108105e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80007732e+00  1.79985263e+00  1.95090820e-03  1.44098326e-06  7.13359764e-06 
 4.78143044e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992446e+00  1.79970527e+00 -1.89126012e-03 -1.29576173e-06 -6.93662607e-06 
 4.78201489e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80007465e+00  1.80000474e+00  1.86560952e-03  1.35744820e-06  6.87733826e-06 
 4.78318378e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992574e+00  1.79981405e+00 -1.84961936e-03 -1.24966808e-06 -6.79167534e-06 
 4.78552156e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80007405e+00  1.80008477e+00  1.84372606e-03  1.33459684e-06  6.80491728e-06 
 4.79010000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992603e+00  1.79986168e+00 -1.83891994e-03 -1.23824789e-06 -6.75525389e-06 
 4.79011000e-06  1.62000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79997407e+00  1.79999845e+00  2.70986473e-05 -3.29703147e-07 -1.40630342e-06 
 4.79013000e-06  1.26000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000153e+00  1.79998895e+00  1.61472763e-04  4.18810853e-07  1.54326950e-06 
 4.79017000e-06  5.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80010950e+00  1.79997402e+00 -1.11664144e-04 -1.37055609e-07 -1.00994720e-06 
 4.79020000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80020901e+00  1.79999389e+00  1.04908134e-04  7.15612221e-08  4.22489088e-07 
 4.79020678e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80018268e+00  1.79998708e+00  3.68529788e-05  1.21807738e-07  4.23533880e-07 
 4.79022035e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79994360e+00  1.79997590e+00 -3.29864537e-06 -3.57394091e-07 -1.40651893e-06 
 4.79024748e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79688656e+00  1.79990568e+00 -3.76456113e-05 -1.41627045e-06 -3.49966098e-06 
 4.79027692e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79616151e+00  1.79992881e+00 -3.20301010e-05  1.72038580e-06  5.40183649e-06 
 4.79032139e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80620549e+00  1.80004919e+00  5.60893035e-05  4.18455921e-07 -1.39467619e-06 
 4.79037219e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.85887200e+00  1.80002642e+00  1.54361761e-05 -5.76707519e-07  3.15021935e-07 
 4.79042955e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30033023e+00  1.79996841e+00 -1.19018907e-05  4.20047782e-07  3.63982526e-07 
 4.79049154e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.21369684e-01  1.79998759e+00 -3.81448094e-06 -8.46766723e-07 -1.92463356e-06 
 4.79052822e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.72775527e-04  1.79997473e+00  9.41425659e-07  1.01640283e-06  2.62480213e-06 
 4.79057283e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.22247873e-03  1.79997795e+00 -7.45823030e-06 -7.11571849e-07 -2.82236699e-06 
 4.79061891e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.50843462e-03  1.79997898e+00  4.03594990e-06  6.79217308e-07  2.86887855e-06 
 4.79067275e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.32423127e-03  1.79998023e+00 -5.03071949e-06 -3.81591728e-07 -2.52575231e-06 
 4.79078042e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.58746541e-04  1.79998233e+00  4.64327505e-06  4.15116049e-07  2.45701080e-06 
 4.79099577e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.26404170e-04  1.79998295e+00 -4.41028372e-06 -2.88695793e-07 -2.33565463e-06 
 4.79142648e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.68525261e-04  1.79998406e+00  4.46755369e-06  3.64954377e-07  2.33401777e-06 
 4.79228788e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.41582794e-04  1.79998466e+00 -4.37151365e-06 -2.64656809e-07 -2.27717335e-06 
 4.79401069e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.28497625e-04  1.79998708e+00  4.44611672e-06  3.53266446e-07  2.30492451e-06 
 4.79745630e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.22113069e-04  1.79998914e+00 -4.36249468e-06 -2.58904721e-07 -2.26264076e-06 
