 time            v(CLK)          v(A0i)          v(A1i)          v(A2i)          v(A3i)          v(A4i)          v(B0i)          v(B1i)          v(B2i)          v(B3i)          v(B4i)          v(Cini)         v(S0o)          v(S1o)          v(S2o)          v(S3o)          v(S4o)          v(Couto)       
 5.85226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.56224650e-06  1.79999741e+00  1.80000287e+00  1.79999929e+00  1.80000084e+00  1.79999999e+00 
 5.86226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  7.45944391e-07  1.80000232e+00  1.79999694e+00  1.80000046e+00  1.79999892e+00  1.79999989e+00 
 5.87226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.57296398e-06  1.79999783e+00  1.80000314e+00  1.79999965e+00  1.80000119e+00  1.80000032e+00 
 5.88226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  7.18056417e-07  1.80000193e+00  1.79999670e+00  1.80000013e+00  1.79999860e+00  1.79999959e+00 
 5.89226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.58120612e-06  1.79999819e+00  1.80000336e+00  1.79999995e+00  1.80000148e+00  1.80000060e+00 
 5.90226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  6.93283162e-07  1.80000161e+00  1.79999649e+00  1.79999986e+00  1.79999833e+00  1.79999933e+00 
 5.91226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.58779796e-06  1.79999849e+00  1.80000354e+00  1.80000021e+00  1.80000173e+00  1.80000083e+00 
 5.92226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  6.66569638e-07  1.80000133e+00  1.79999632e+00  1.79999962e+00  1.79999810e+00  1.79999911e+00 
 5.93226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.59734970e-06  1.79999875e+00  1.80000370e+00  1.80000043e+00  1.80000194e+00  1.80000103e+00 
 5.94226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  6.39308953e-07  1.80000109e+00  1.79999618e+00  1.79999942e+00  1.79999791e+00  1.79999893e+00 
 5.95226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.60723850e-06  1.79999897e+00  1.80000383e+00  1.80000061e+00  1.80000211e+00  1.80000120e+00 
 5.96226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  6.12650609e-07  1.80000088e+00  1.79999607e+00  1.79999925e+00  1.79999776e+00  1.79999877e+00 
 5.97226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.61639040e-06  1.79999915e+00  1.80000393e+00  1.80000076e+00  1.80000225e+00  1.80000135e+00 
 5.98226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  5.87104075e-07  1.80000071e+00  1.79999597e+00  1.79999911e+00  1.79999763e+00  1.79999864e+00 
 5.99226792e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.62455502e-06  1.79999931e+00  1.80000402e+00  1.80000089e+00  1.80000237e+00  1.80000147e+00 
 6.00000000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  5.61033049e-07  1.80000055e+00  1.79999588e+00  1.79999898e+00  1.79999751e+00  1.79999852e+00 
 6.00100000e-08  1.80000000e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e-01  2.29325296e-05  1.80001806e+00  1.80001764e+00  1.80001829e+00  1.80001733e+00  1.80001865e+00 
 6.00300000e-08  5.40000000e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.40000000e-01 -2.84604209e-06  1.79999777e+00  1.80000288e+00  1.80000267e+00  1.80000143e+00  1.80000299e+00 
 6.00638910e-08  1.15003743e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.15003743e+00 -9.58209960e-05  1.79991628e+00  1.79991676e+00  1.79991235e+00  1.79991867e+00  1.79991104e+00 
 6.00976081e-08  1.75694577e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.75694577e+00 -5.54806677e-05  1.79993832e+00  1.79989224e+00  1.79989093e+00  1.79990433e+00  1.79988899e+00 
 6.01000000e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -2.30023667e-05  1.79995901e+00  1.79989998e+00  1.79989929e+00  1.79991276e+00  1.79989857e+00 
 6.01029956e-08  1.80000000e+00  1.74607924e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.74607924e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.56280798e-05  1.80001569e+00  1.79993049e+00  1.79993308e+00  1.79994506e+00  1.79993468e+00 
 6.01089868e-08  1.80000000e+00  1.63823771e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.63823771e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.68650625e-04  1.80021288e+00  1.80007155e+00  1.80008857e+00  1.80009462e+00  1.80009435e+00 
 6.01197196e-08  1.80000000e+00  1.44504772e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.44504772e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  7.28346691e-04  1.80062379e+00  1.80048127e+00  1.80050089e+00  1.80048475e+00  1.80051416e+00 
 6.01411851e-08  1.80000000e+00  1.05866774e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.05866774e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.71925006e-03  1.80155578e+00  1.80147798e+00  1.80153562e+00  1.80147921e+00  1.80158197e+00 
 6.01644541e-08  1.80000000e+00  6.39826642e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  6.39826642e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.29914408e-03  1.80203074e+00  1.80272877e+00  1.80285431e+00  1.80277156e+00  1.80291313e+00 
 6.01924965e-08  1.80000000e+00  1.35062783e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.35062783e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -5.10296856e-04  1.79863687e+00  1.79755093e+00  1.79758355e+00  1.79752963e+00  1.79738959e+00 
 6.02000000e-08  1.80000000e+00  1.03028697e-13  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.03028697e-13  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -3.95986582e-03  1.79473893e+00  1.79360153e+00  1.79356994e+00  1.79352513e+00  1.79325104e+00 
 6.02038253e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -7.35946267e-03  1.79133497e+00  1.79100930e+00  1.79090621e+00  1.79085469e+00  1.79050587e+00 
 6.02114760e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.38522967e-02  1.78519863e+00  1.78537374e+00  1.78499733e+00  1.78495027e+00  1.78444737e+00 
 6.02267774e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -2.14378215e-02  1.78272192e+00  1.77294788e+00  1.77200972e+00  1.77193923e+00  1.77128900e+00 
 6.02499786e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -9.35066296e-03  1.81644697e+00  1.75492017e+00  1.75428491e+00  1.75371669e+00  1.75346577e+00 
 6.02754885e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  6.67067035e-03  1.89587960e+00  1.76816585e+00  1.76917272e+00  1.76840916e+00  1.76869968e+00 
 6.03097620e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.59711423e-03  1.71954698e+00  1.79456662e+00  1.79538124e+00  1.79494781e+00  1.79520468e+00 
 6.03488713e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -3.90392175e-04  1.01408644e+00  1.80004602e+00  1.79999650e+00  1.79995526e+00  1.79987954e+00 
 6.03822894e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.19663430e-04  4.08576571e-01  1.79980123e+00  1.79986352e+00  1.79985424e+00  1.79989325e+00 
 6.04217782e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.24921176e-04  7.13430922e-02  1.79994595e+00  1.79993084e+00  1.79992888e+00  1.79990865e+00 
 6.04641839e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  6.68668563e-05  5.72855046e-03  1.80005202e+00  1.80006577e+00  1.80006478e+00  1.80007596e+00 
 6.05045536e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -4.42805204e-05 -2.23727767e-04  1.79991162e+00  1.79990265e+00  1.79990279e+00  1.79989382e+00 
 6.05478140e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.14683797e-05  5.36792569e-04  1.80007581e+00  1.80008187e+00  1.80008098e+00  1.80008529e+00 
 6.05964812e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -2.24585641e-05 -3.62360538e-04  1.79991208e+00  1.79990559e+00  1.79990585e+00  1.79990017e+00 
 6.06458242e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.87570406e-05  3.39194996e-04  1.80007091e+00  1.80007513e+00  1.80007424e+00  1.80007664e+00 
 6.07023660e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.41973672e-05 -2.69831620e-04  1.79991969e+00  1.79991427e+00  1.79991450e+00  1.79991009e+00 
 6.07559675e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.31745866e-05  2.69590225e-04  1.80006216e+00  1.80006637e+00  1.80006552e+00  1.80006709e+00 
 6.08029030e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -9.81930539e-06 -2.22775113e-04  1.79992746e+00  1.79992422e+00  1.79992441e+00  1.79992073e+00 
 6.08535545e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  9.93056013e-06  2.21595267e-04  1.80006672e+00  1.80005658e+00  1.80005577e+00  1.80005679e+00 
 6.09118061e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -7.71324465e-06 -1.60891255e-04  1.79991048e+00  1.79993259e+00  1.79993275e+00  1.79992950e+00 
 6.09664733e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  8.37992664e-06  1.42563616e-04  1.80007412e+00  1.80004914e+00  1.80004838e+00  1.80004909e+00 
 6.10286853e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -6.51211344e-06 -1.10795943e-04  1.79992682e+00  1.79993953e+00  1.79993966e+00  1.79993672e+00 
 6.10946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  7.46467253e-06  1.32920888e-04  1.80004465e+00  1.80004331e+00  1.80004257e+00  1.80004309e+00 
 6.11946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -5.88914818e-06 -1.19839343e-04  1.79995218e+00  1.79994413e+00  1.79994425e+00  1.79994151e+00 
 6.12946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  7.00708022e-06  1.38456865e-04  1.80002742e+00  1.80004002e+00  1.80003930e+00  1.80003975e+00 
 6.13946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -5.47464772e-06 -1.23607957e-04  1.79996549e+00  1.79994755e+00  1.79994766e+00  1.79994508e+00 
 6.14946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  6.61974364e-06  1.38407673e-04  1.80001842e+00  1.80003696e+00  1.80003626e+00  1.80003663e+00 
 6.15946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -5.11845654e-06 -1.21827080e-04  1.79997121e+00  1.79995072e+00  1.79995083e+00  1.79994839e+00 
 6.16946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  6.28235082e-06  1.33827173e-04  1.80001538e+00  1.80003414e+00  1.80003346e+00  1.80003377e+00 
 6.17946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -4.80560647e-06 -1.16334640e-04  1.79997269e+00  1.79995366e+00  1.79995375e+00  1.79995145e+00 
 6.18946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.98312147e-06  1.26539591e-04  1.80001515e+00  1.80003154e+00  1.80003087e+00  1.80003114e+00 
 6.19946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -4.52653260e-06 -1.08800095e-04  1.79997246e+00  1.79995637e+00  1.79995646e+00  1.79995427e+00 
 6.20946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.71415946e-06  1.17921154e-04  1.80001584e+00  1.80002915e+00  1.80002850e+00  1.80002871e+00 
 6.21946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -4.27466966e-06 -1.00383834e-04  1.79997187e+00  1.79995887e+00  1.79995896e+00  1.79995689e+00 
 6.22946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.46997309e-06  1.08892995e-04  1.80001654e+00  1.80002695e+00  1.80002631e+00  1.80002649e+00 
 6.23946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -4.04541022e-06 -9.18320530e-05  1.79997147e+00  1.79996119e+00  1.79996128e+00  1.79995930e+00 
 6.24946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.24667118e-06  1.00026856e-04  1.80001694e+00  1.80002492e+00  1.80002429e+00  1.80002444e+00 
 6.25946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -3.83544868e-06 -8.35912593e-05  1.79997142e+00  1.79996333e+00  1.79996342e+00  1.79996154e+00 
 6.26946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.04140719e-06  9.16464326e-05  1.80001697e+00  1.80002305e+00  1.80002243e+00  1.80002255e+00 
 6.27946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00 -3.64231016e-06 -7.58981222e-05  1.79997173e+00  1.79996532e+00  1.79996541e+00  1.79996361e+00 
 6.28946778e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.85200827e-06  8.39051795e-05  1.80001667e+00  1.80002133e+00  1.80002072e+00  1.80002081e+00 
